"Estimate","Std..Error","Param"
0.055815870789412,0.0363861078021741,"Rec_Preds.389"
0.0503043599260416,0.0331819337703488,"Rec_Preds.390"
0.0453314833369406,0.0302520332714941,"Rec_Preds.391"
0.0408452713234073,0.0275738098806871,"Rec_Preds.392"
0.0367986872924622,0.0251264291511406,"Rec_Preds.393"
0.0331491694414071,0.022890692726768,"Rec_Preds.394"
0.029858213782986,0.0208489200734855,"Rec_Preds.395"
0.0268909949400077,0.0189848375439089,"Rec_Preds.396"
0.0242160214260796,0.0172834744747978,"Rec_Preds.397"
0.0218048223965327,0.0157310660066083,"Rec_Preds.398"
0.0196316631017187,0.0143149623090279,"Rec_Preds.399"
0,0,"Rec_Preds.400"
16.6802407827185,NA,"Rec_Preds.401"
31.4527996425792,NA,"Rec_Preds.402"
44.481309573533,NA,"Rec_Preds.403"
55.9169273425742,0.402131737243,"Rec_Preds.404"
65.8992252886415,0.613433539741632,"Rec_Preds.405"
74.5570219256878,0.72964610131247,"Rec_Preds.406"
82.009155432572,0.729316254846164,"Rec_Preds.407"
88.3652038456086,0.534528372521854,"Rec_Preds.408"
93.726155519964,NA,"Rec_Preds.409"
98.1850331925149,NA,"Rec_Preds.410"
101.827474760257,NA,"Rec_Preds.411"
104.732273683931,NA,"Rec_Preds.412"
106.971881735287,NA,"Rec_Preds.413"
108.612876627557,NA,"Rec_Preds.414"
109.716396901371,NA,"Rec_Preds.415"
110.338546281891,NA,"Rec_Preds.416"
110.530769576604,NA,"Rec_Preds.417"
110.340202046348,NA,"Rec_Preds.418"
109.809994054197,NA,"Rec_Preds.419"
108.979612677187,NA,"Rec_Preds.420"
107.885121853976,NA,"Rec_Preds.421"
106.559442536983,NA,"Rec_Preds.422"
105.032594219749,NA,"Rec_Preds.423"
103.331919118913,NA,"Rec_Preds.424"
101.482290204758,NA,"Rec_Preds.425"
99.5063041944443,NA,"Rec_Preds.426"
97.4244605474793,NA,"Rec_Preds.427"
95.2553274332011,NA,"Rec_Preds.428"
93.0156955749649,NA,"Rec_Preds.429"
90.7207208148224,NA,"Rec_Preds.430"
88.3840561856403,NA,"Rec_Preds.431"
86.0179742244808,NA,"Rec_Preds.432"
83.6334802114556,NA,"Rec_Preds.433"
81.2404169719206,NA,"Rec_Preds.434"
78.847561836604,NA,"Rec_Preds.435"
76.4627163138437,NA,"Rec_Preds.436"
74.0927889903748,NA,"Rec_Preds.437"
71.7438721418754,NA,"Rec_Preds.438"
69.421312501585,NA,"Rec_Preds.439"
67.1297766046095,NA,"Rec_Preds.440"
64.8733110968635,NA,"Rec_Preds.441"
62.6553983708609,NA,"Rec_Preds.442"
60.4790078655982,NA,"Rec_Preds.443"
58.3466433444922,NA,"Rec_Preds.444"
56.2603864436019,NA,"Rec_Preds.445"
54.2219367620938,NA,"Rec_Preds.446"
52.2326487480071,NA,"Rec_Preds.447"
50.2935656147335,NA,"Rec_Preds.448"
48.4054505071895,NA,"Rec_Preds.449"
46.5688151213186,NA,"Rec_Preds.450"
44.7839459662679,NA,"Rec_Preds.451"
43.0509284452557,NA,"Rec_Preds.452"
41.369668918724,NA,"Rec_Preds.453"
39.7399149017929,NA,"Rec_Preds.454"
38.161273537247,NA,"Rec_Preds.455"
36.6332284752306,NA,"Rec_Preds.456"
35.1551552814675,NA,"Rec_Preds.457"
33.7263354870972,NA,"Rec_Preds.458"
32.3459693850984,NA,"Rec_Preds.459"
31.0131876707073,NA,"Rec_Preds.460"
29.7270620161948,NA,"Rec_Preds.461"
28.4866146638157,NA,"Rec_Preds.462"
27.2908271146374,NA,"Rec_Preds.463"
26.1386479852835,NA,"Rec_Preds.464"
25.0290000993419,NA,"Rec_Preds.465"
23.9607868752775,NA,"Rec_Preds.466"
22.9328980681154,NA,"Rec_Preds.467"
21.9442149179165,NA,"Rec_Preds.468"
20.9936147541119,NA,"Rec_Preds.469"
20.0799751010945,NA,"Rec_Preds.470"
19.2021773270503,NA,"Rec_Preds.471"
18.359109874844,NA,"Rec_Preds.472"
17.5496711108262,NA,"Rec_Preds.473"
16.7727718246941,NA,"Rec_Preds.474"
16.0273374109999,NA,"Rec_Preds.475"
15.31230976054,NA,"Rec_Preds.476"
14.6266488876724,NA,"Rec_Preds.477"
13.9693343175789,NA,"Rec_Preds.478"
13.3393662556057,NA,"Rec_Preds.479"
12.7357665590678,NA,"Rec_Preds.480"
12.1575795302872,NA,"Rec_Preds.481"
11.6038725481308,NA,"Rec_Preds.482"
11.0737365539252,NA,"Rec_Preds.483"
10.5662864063393,NA,"Rec_Preds.484"
10.0806611186299,NA,"Rec_Preds.485"
9.61602399054403,NA,"Rec_Preds.486"
9.1715626461518,NA,"Rec_Preds.487"
8.74648898793426,NA,"Rec_Preds.488"
8.34003907658255,NA,"Rec_Preds.489"
7.95147294515348,NA,"Rec_Preds.490"
7.5800743554825,NA,"Rec_Preds.491"
7.22515050406568,NA,"Rec_Preds.492"
6.88603168398625,NA,"Rec_Preds.493"
6.56207090887459,NA,"Rec_Preds.494"
6.25264350434929,NA,"Rec_Preds.495"
5.95714667188811,NA,"Rec_Preds.496"
5.67499902961791,NA,"Rec_Preds.497"
5.40564013408938,NA,"Rec_Preds.498"
5.14852998671306,NA,"Rec_Preds.499"
0,0,"Rec_Preds.500"
17.4344052356976,0.173268633677727,"Rec_Preds.501"
34.3612496630676,0.333023469958717,"Rec_Preds.502"
50.791615591945,0.480819012433393,"Rec_Preds.503"
66.7363702422872,0.618237325806384,"Rec_Preds.504"
82.2061696578143,0.746881062526651,"Rec_Preds.505"
97.2114625512875,0.8683627727555,"Rec_Preds.506"
111.762494082588,0.984290320772493,"Rec_Preds.507"
125.869309570735,1.09624861031805,"Rec_Preds.508"
139.541758140969,1.20577829176276,"Rec_Preds.509"
152.789496308,1.31435261679839,"Rec_Preds.510"
165.621991496512,1.42335402294249,"Rec_Preds.511"
178.048525499983,1.53405226478652,"Rec_Preds.512"
190.078197878883,1.64758588229391,"Rec_Preds.513"
201.719929299267,1.76494848722166,"Rec_Preds.514"
212.982464812786,1.88698080758474,"Rec_Preds.515"
223.87437707912,2.01436876744492,"Rec_Preds.516"
234.4040695318,2.14764723060584,"Rec_Preds.517"
244.579779488399,2.28720852051338,"Rec_Preds.518"
254.409581206026,2.43331451513291,"Rec_Preds.519"
263.901388883072,2.58611101713351,"Rec_Preds.520"
273.062959608115,2.74564318123371,"Rec_Preds.521"
281.901896256885,2.91187098126934,"Rec_Preds.522"
290.425650338185,3.08468395512693,"Rec_Preds.523"
298.641524789635,3.26391472363082,"Rec_Preds.524"
306.556676724092,3.44935100556749,"Rec_Preds.525"
314.178120127606,3.64074602887055,"Rec_Preds.526"
321.512728509712,3.83782736470076,"Rec_Preds.527"
328.567237506911,4.04030429214503,"Rec_Preds.528"
335.348247440108,4.247873845723,"Rec_Preds.529"
341.862225826815,4.46022571570495,"Rec_Preds.530"
348.115509848891,4.67704617122353,"Rec_Preds.531"
354.114308776572,4.8980211653253,"Rec_Preds.532"
359.864706349555,5.12283876459798,"Rec_Preds.533"
365.372663115858,5.35119102732093,"Rec_Preds.534"
370.644018729196,5.58277543542343,"Rec_Preds.535"
375.684494205569,5.81729596815672,"Rec_Preds.536"
380.499694139774,6.05446388991373,"Rec_Preds.537"
385.095108882529,6.29399831127134,"Rec_Preds.538"
389.47611667888,6.53562657104949,"Rec_Preds.539"
393.647985768557,6.77908447781011,"Rec_Preds.540"
397.615876448946,7.02411644152991,"Rec_Preds.541"
401.384843101302,7.27047551993174,"Rec_Preds.542"
404.95983618085,7.51792339891585,"Rec_Preds.543"
408.34570417139,7.76623032248644,"Rec_Preds.544"
411.547195505018,8.01517498433534,"Rec_Preds.545"
414.568960447565,8.2645443906698,"Rec_Preds.546"
417.415552950352,8.51413370182668,"Rec_Preds.547"
420.09143246882,8.7637460585929,"Rec_Preds.548"
422.600965748643,9.01319239786922,"Rec_Preds.549"
424.948428579848,9.26229126129869,"Rec_Preds.550"
427.138007519523,9.51086859967966,"Rec_Preds.551"
429.173801583635,9.75875757534989,"Rec_Preds.552"
431.059823908514,10.0057983642292,"Rec_Preds.553"
432.800003382501,10.2518379588147,"Rec_Preds.554"
434.398186248308,10.4967299731118,"Rec_Preds.555"
435.858137676562,10.7403344502417,"Rec_Preds.556"
437.183543311068,10.9825176732728,"Rec_Preds.557"
438.378010786247,11.2231519796752,"Rec_Preds.558"
439.445071217264,11.4621155796767,"Rec_Preds.559"
440.388180663289,11.6992923787099,"Rec_Preds.560"
441.210721564382,11.9345718040669,"Rec_Preds.561"
441.916004152448,12.1678486358222,"Rec_Preds.562"
442.507267836709,12.3990228420425,"Rec_Preds.563"
442.987682564145,12.6279994182692,"Rec_Preds.564"
443.36035015534,12.8546882312348,"Rec_Preds.565"
443.628305616149,13.0790038667542,"Rec_Preds.566"
443.794518425613,13.3008654817211,"Rec_Preds.567"
443.861893800546,13.5201966601274,"Rec_Preds.568"
443.83327393718,13.7369252730175,"Rec_Preds.569"
443.711439230286,13.950983342285,"Rec_Preds.570"
443.499109470154,14.1623069082167,"Rec_Preds.571"
443.198945017818,14.3708359006871,"Rec_Preds.572"
442.813547958915,14.576514013907,"Rec_Preds.573"
442.345463236538,14.7792885846297,"Rec_Preds.574"
441.797179763456,14.9791104737199,"Rec_Preds.575"
441.171131514073,15.1759339509928,"Rec_Preds.576"
440.46969859645,15.3697165832306,"Rec_Preds.577"
439.695208304781,15.5604191252896,"Rec_Preds.578"
438.849936152621,15.7480054142092,"Rec_Preds.579"
437.936106887242,15.9324422662395,"Rec_Preds.580"
436.955895485414,16.1136993767065,"Rec_Preds.581"
435.91142813097,16.2917492226341,"Rec_Preds.582"
434.804783174441,16.4665669680476,"Rec_Preds.583"
433.637992075105,16.6381303718837,"Rec_Preds.584"
432.413040325736,16.8064196984355,"Rec_Preds.585"
431.131868360374,16.9714176302626,"Rec_Preds.586"
429.7963724454,17.1331091834993,"Rec_Preds.587"
428.408405554225,17.2914816254954,"Rec_Preds.588"
426.969778225867,17.4465243947273,"Rec_Preds.589"
425.482259407708,17.5982290229168,"Rec_Preds.590"
423.947577282706,17.746589059301,"Rec_Preds.591"
422.367420081338,17.8915999969935,"Rec_Preds.592"
420.743436878547,18.0332592013831,"Rec_Preds.593"
419.077238375944,18.1715658405161,"Rec_Preds.594"
417.370397669541,18.306520817409,"Rec_Preds.595"
415.624451003265,18.4381267042433,"Rec_Preds.596"
413.840898508502,18.5663876783908,"Rec_Preds.597"
412.021204929912,18.691309460224,"Rec_Preds.598"
410.166800337779,18.8128992526645,"Rec_Preds.599"
0,0,"Rec_Preds.600"
17.2660715285286,0.48190563571033,"Rec_Preds.601"
33.7009193914382,0.923218269812133,"Rec_Preds.602"
49.3345561822626,1.32667292186262,"Rec_Preds.603"
64.196031249829,1.69490321709937,"Rec_Preds.604"
78.3134596811025,2.0304453377965,"Rec_Preds.605"
91.7140504468553,2.33574161536369,"Rec_Preds.606"
104.424133733671,2.61314373029985,"Rec_Preds.607"
116.469187485144,2.86491548511756,"Rec_Preds.608"
127.873863174518,3.09323511474231,"Rec_Preds.609"
138.662010830371,3.30019710019281,"Rec_Preds.610"
148.856703336385,3.4878134551475,"Rec_Preds.611"
158.480260025644,3.65801446188462,"Rec_Preds.612"
167.554269589342,3.81264884357767,"Rec_Preds.613"
176.09961231924,3.95348337441881,"Rec_Preds.614"
184.136481702662,4.08220194765984,"Rec_Preds.615"
191.684405388329,4.20040414416939,"Rec_Preds.616"
198.762265540796,4.30960336979359,"Rec_Preds.617"
205.38831860078,4.41122465741206,"Rec_Preds.618"
211.580214468189,4.50660225726706,"Rec_Preds.619"
217.355015124194,4.59697716457367,"Rec_Preds.620"
222.729212708236,4.68349475392381,"Rec_Preds.621"
227.718747065416,4.76720270285755,"Rec_Preds.622"
232.339022779292,4.84904938978,"Rec_Preds.623"
236.604925704688,4.92988294244805,"Rec_Preds.624"
240.530839014726,5.01045109189754,"Rec_Preds.625"
244.130658775868,5.0914019535948,"Rec_Preds.626"
247.417809064411,5.17328581480685,"Rec_Preds.627"
250.405256637483,5.25655795791907,"Rec_Preds.628"
253.105525171217,5.34158249774509,"Rec_Preds.629"
255.530709078453,5.42863716112654,"Rec_Preds.630"
257.692486917954,5.51791889339751,"Rec_Preds.631"
259.602134406795,5.60955014187869,"Rec_Preds.632"
261.270537047262,5.70358564359515,"Rec_Preds.633"
262.708202379276,5.80001953367269,"Rec_Preds.634"
263.925271869063,5.8987925918716,"Rec_Preds.635"
264.931532444464,5.99979945592125,"Rec_Preds.636"
265.736427687033,6.10289564946611,"Rec_Preds.637"
266.349068690742,6.20790429692853,"Rec_Preds.638"
266.778244596864,6.31462242485058,"Rec_Preds.639"
267.032432814338,6.42282677699072,"Rec_Preds.640"
267.119808934647,6.53227909676544,"Rec_Preds.641"
267.048256349993,6.64273085421451,"Rec_Preds.642"
266.825375583315,6.75392741472181,"Rec_Preds.643"
266.458493338443,6.86561166289348,"Rec_Preds.644"
265.954671278455,6.97752710729345,"Rec_Preds.645"
265.32071454009,7.08942050043933,"Rec_Preds.646"
264.563179991813,7.20104401400498,"Rec_Preds.647"
263.68838424297,7.31215701207695,"Rec_Preds.648"
262.702411411207,7.42252746610433,"Rec_Preds.649"
261.611120655162,7.53193305436941,"Rec_Preds.650"
260.420153479228,7.64016198684356,"Rec_Preds.651"
259.134940816988,7.74701359355892,"Rec_Preds.652"
257.760709899763,7.85229871143571,"Rec_Preds.653"
256.302490916486,7.95583990109853,"Rec_Preds.654"
254.765123471002,8.05747152177631,"Rec_Preds.655"
253.153262842651,8.15703968903816,"Rec_Preds.656"
251.471386055896,8.25440213696001,"Rec_Preds.657"
249.723797764539,8.34942800339678,"Rec_Preds.658"
247.914635955948,8.44199755438166,"Rec_Preds.659"
246.047877480537,8.53200186129541,"Rec_Preds.660"
244.127343411622,8.61934244234255,"Rec_Preds.661"
242.156704240603,8.70393087802325,"Rec_Preds.662"
240.139484912303,8.78568840868282,"Rec_Preds.663"
238.079069705139,8.8645455208335,"Rec_Preds.664"
235.978706960688,8.94044152775301,"Rec_Preds.665"
233.841513667066,9.01332414884952,"Rec_Preds.666"
231.670479900413,9.08314909142203,"Rec_Preds.667"
229.468473128672,9.14987963771813,"Rec_Preds.668"
227.238242381699,9.21348623958083,"Rec_Preds.669"
224.982422291668,9.27394612246532,"Rec_Preds.670"
222.703537007578,9.33124290018131,"Rec_Preds.671"
220.404003987596,9.38536620136391,"Rec_Preds.672"
218.086137672845,9.43631130838523,"Rec_Preds.673"
215.752153046141,9.48407880918033,"Rec_Preds.674"
213.404169079104,9.52867426226555,"Rec_Preds.675"
211.044212070936,9.57010787507012,"Rec_Preds.676"
208.674218882099,9.60839419557368,"Rec_Preds.677"
206.296040066011,9.64355181714139,"Rec_Preds.678"
203.911442901801,9.67560309636756,"Rec_Preds.679"
201.522114331064,9.70457388367649,"Rec_Preds.680"
199.129663801487,9.73049326638103,"Rec_Preds.681"
196.735626020127,9.75339332386357,"Rec_Preds.682"
194.341463619037,9.77330889451835,"Rec_Preds.683"
191.948569735878,9.79027735407571,"Rec_Preds.684"
189.558270512045,9.80433840491785,"Rec_Preds.685"
187.171827510806,9.81553387598995,"Rec_Preds.686"
184.790440057834,9.8239075329078,"Rec_Preds.687"
182.415247506486,9.82950489786631,"Rec_Preds.688"
180.047331430087,9.83237307895615,"Rec_Preds.689"
177.68771774342,9.8325606085035,"Rec_Preds.690"
175.337378755562,9.83011729005523,"Rec_Preds.691"
172.997235156144,9.82509405364166,"Rec_Preds.692"
170.668157937045,9.81754281895934,"Rec_Preds.693"
168.350970251483,9.80751636612658,"Rec_Preds.694"
166.0464492124,9.79506821367684,"Rec_Preds.695"
163.755327631989,9.78025250346559,"Rec_Preds.696"
161.47829570415,9.76312389217849,"Rec_Preds.697"
159.216002631621,9.74373744914039,"Rec_Preds.698"
156.96905819947,9.72214856013582,"Rec_Preds.699"
