"","CU_Name","Area","Year","AreaTot"
"1016","6 - Georgia Strait",29,"1978",863.017831829939
"1017","6 - Georgia Strait",29,"1979",528.073370415768
"1018","6 - Georgia Strait",29,"1980",911.413324266775
"1019","6 - Georgia Strait",29,"1981",797.217191833964
"1020","6 - Georgia Strait",29,"1982",933.678327964472
"1021","6 - Georgia Strait",29,"1983",1099.76754873392
"1022","6 - Georgia Strait",29,"1984",1602.91176690023
"1023","6 - Georgia Strait",29,"1985",1609.54561639028
"1024","6 - Georgia Strait",29,"1986",1186.41966746489
"1025","6 - Georgia Strait",29,"1987",1126.92706547871
"1026","6 - Georgia Strait",29,"1988",1140.24906109552
"1027","6 - Georgia Strait",29,"1989",431.604854827717
"1028","6 - Georgia Strait",29,"1990",797.610636618557
"1029","6 - Georgia Strait",29,"1991",868.935785397795
"1030","6 - Georgia Strait",29,"1992",1077.78300839555
"1031","6 - Georgia Strait",29,"1993",1700.48108955184
"1032","6 - Georgia Strait",29,"1994",1351.00315693156
"1033","6 - Georgia Strait",29,"1995",628.282564490848
"1034","6 - Georgia Strait",29,"1996",3485.70941754983
"1035","6 - Georgia Strait",29,"1997",2689.7009675508
"1036","6 - Georgia Strait",29,"1998",1879.88903191919
"1037","6 - Georgia Strait",29,"1999",816.644641552378
"1038","6 - Georgia Strait",29,"2000",315.906954325607
"1039","6 - Georgia Strait",29,"2001",1334.77945014036
"1040","6 - Georgia Strait",29,"2002",1463.88970399443
"1041","6 - Georgia Strait",29,"2003",1189.64952342729
"1042","6 - Georgia Strait",29,"2004",1626.12286297202
"1043","6 - Georgia Strait",29,"2005",932.085088468354
"1044","6 - Georgia Strait",29,"2006",1109.8488385574
"1045","6 - Georgia Strait",29,"2007",973.936892731775
"1046","6 - Georgia Strait",29,"2008",747.811769698407
"1047","6 - Georgia Strait",29,"2009",798.028274469439
"1048","6 - Georgia Strait",29,"2010",485.081914638014
"1049","6 - Georgia Strait",29,"2011",1275.92508364925
"1050","6 - Georgia Strait",29,"2012",1361.25720883979
"1051","6 - Georgia Strait",29,"2013",1102.23818416209
"1052","6 - Georgia Strait",29,"2014",835.586977019226
"1053","6 - Georgia Strait",29,"2015",750.321208822567
"1054","6 - Georgia Strait",29,"2016",1720.53830630457
"1055","6 - Georgia Strait",29,"2017",873.535979621802
"1056","6 - Georgia Strait",29,"2018",843.451047462934
"1057","7 - Howe Sound-Burrard Inlet",16,"1953",7517.59606962445
"1058","7 - Howe Sound-Burrard Inlet",16,"1954",7542.71696251918
"1059","7 - Howe Sound-Burrard Inlet",16,"1955",1518.35263632783
"1060","7 - Howe Sound-Burrard Inlet",16,"1956",1509.17879940538
"1061","7 - Howe Sound-Burrard Inlet",16,"1957",7549.42635817273
"1062","7 - Howe Sound-Burrard Inlet",16,"1958",7554.61934457409
"1063","7 - Howe Sound-Burrard Inlet",16,"1959",3613.13687295348
"1064","7 - Howe Sound-Burrard Inlet",16,"1960",35037.4642465712
"1065","7 - Howe Sound-Burrard Inlet",16,"1961",15022.1522741376
"1066","7 - Howe Sound-Burrard Inlet",16,"1962",7535.27477761578
"1067","7 - Howe Sound-Burrard Inlet",16,"1963",7529.97998340976
"1068","7 - Howe Sound-Burrard Inlet",16,"1964",7526.7458658677
"1069","7 - Howe Sound-Burrard Inlet",16,"1965",7511.32229000217
"1070","7 - Howe Sound-Burrard Inlet",16,"1966",7518.98314293897
"1071","7 - Howe Sound-Burrard Inlet",16,"1967",5028.20714785367
"1072","7 - Howe Sound-Burrard Inlet",16,"1968",15078.5237426021
"1073","7 - Howe Sound-Burrard Inlet",16,"1969",18048.6455765036
"1074","7 - Howe Sound-Burrard Inlet",16,"1970",16080.544173128
"1075","7 - Howe Sound-Burrard Inlet",16,"1971",7026.80190492673
"1076","7 - Howe Sound-Burrard Inlet",16,"1972",8204.55276922699
"1077","7 - Howe Sound-Burrard Inlet",16,"1973",14159.4821003295
"1078","7 - Howe Sound-Burrard Inlet",16,"1974",9089.67634529348
"1079","7 - Howe Sound-Burrard Inlet",16,"1975",8043.67316100407
"1080","7 - Howe Sound-Burrard Inlet",16,"1976",4477.85251216271
"1081","7 - Howe Sound-Burrard Inlet",16,"1977",21587.1048778905
"1082","7 - Howe Sound-Burrard Inlet",16,"1978",23543.4474107119
"1083","7 - Howe Sound-Burrard Inlet",16,"1979",8023.65639200262
"1084","7 - Howe Sound-Burrard Inlet",16,"1980",25147.8535129894
"1085","7 - Howe Sound-Burrard Inlet",16,"1981",15089.2122448349
"1086","7 - Howe Sound-Burrard Inlet",16,"1982",2286.08774617866
"1087","7 - Howe Sound-Burrard Inlet",16,"1983",10065.2822882553
"1088","7 - Howe Sound-Burrard Inlet",16,"1984",8593.44918637154
"1089","7 - Howe Sound-Burrard Inlet",16,"1985",7696.74477849592
"1090","7 - Howe Sound-Burrard Inlet",16,"1986",8792.99440976982
"1091","7 - Howe Sound-Burrard Inlet",16,"1987",2822
"1092","7 - Howe Sound-Burrard Inlet",16,"1988",2043.04718991361
"1093","7 - Howe Sound-Burrard Inlet",16,"1989",787.681690129335
"1094","7 - Howe Sound-Burrard Inlet",16,"1990",4011.78431275104
"1095","7 - Howe Sound-Burrard Inlet",16,"1991",2104
"1096","7 - Howe Sound-Burrard Inlet",16,"1992",6025
"1097","7 - Howe Sound-Burrard Inlet",16,"1993",2525
"1098","7 - Howe Sound-Burrard Inlet",16,"1994",9269.57473770312
"1099","7 - Howe Sound-Burrard Inlet",16,"1995",3916.58917634842
"1100","7 - Howe Sound-Burrard Inlet",16,"1996",6081.23181882757
"1101","7 - Howe Sound-Burrard Inlet",16,"1997",936.906643566834
"1102","7 - Howe Sound-Burrard Inlet",16,"1998",3528
"1103","7 - Howe Sound-Burrard Inlet",16,"1999",846.609211621381
"1104","7 - Howe Sound-Burrard Inlet",16,"2000",428.467686452408
"1105","7 - Howe Sound-Burrard Inlet",16,"2001",1100
"1106","7 - Howe Sound-Burrard Inlet",16,"2002",1514
"1107","7 - Howe Sound-Burrard Inlet",16,"2003",2302
"1108","7 - Howe Sound-Burrard Inlet",16,"2004",5652
"1109","7 - Howe Sound-Burrard Inlet",16,"2005",1346
"1110","7 - Howe Sound-Burrard Inlet",16,"2006",902
"1111","7 - Howe Sound-Burrard Inlet",16,"2007",143
"1112","7 - Howe Sound-Burrard Inlet",16,"2008",445
"1113","7 - Howe Sound-Burrard Inlet",16,"2009",560
"1114","7 - Howe Sound-Burrard Inlet",16,"2010",224
"1115","7 - Howe Sound-Burrard Inlet",16,"2011",1931.99177152098
"1116","7 - Howe Sound-Burrard Inlet",16,"2012",29154.6296119756
"1117","7 - Howe Sound-Burrard Inlet",16,"2013",650
"1118","7 - Howe Sound-Burrard Inlet",16,"2014",8989.78959029037
"1119","7 - Howe Sound-Burrard Inlet",16,"2015",14076.0241809739
"1120","7 - Howe Sound-Burrard Inlet",16,"2016",43024.2923657947
"1121","7 - Howe Sound-Burrard Inlet",16,"2017",7680.17210896797
"1122","7 - Howe Sound-Burrard Inlet",16,"2018",3651.41708864702
"1123","7 - Howe Sound-Burrard Inlet",28,"1953",32207.1019034461
"1124","7 - Howe Sound-Burrard Inlet",28,"1954",88894.6392550325
"1125","7 - Howe Sound-Burrard Inlet",28,"1955",39914.3622081136
"1126","7 - Howe Sound-Burrard Inlet",28,"1956",19212.780246919
"1127","7 - Howe Sound-Burrard Inlet",28,"1957",104034.989493013
"1128","7 - Howe Sound-Burrard Inlet",28,"1958",115753.42688403
"1129","7 - Howe Sound-Burrard Inlet",28,"1959",251803.453514401
"1130","7 - Howe Sound-Burrard Inlet",28,"1960",49541.4168101065
"1131","7 - Howe Sound-Burrard Inlet",28,"1961",34988.5841184281
"1132","7 - Howe Sound-Burrard Inlet",28,"1962",72100.6846588665
"1133","7 - Howe Sound-Burrard Inlet",28,"1963",60152.5088682861
"1134","7 - Howe Sound-Burrard Inlet",28,"1964",52854.4339259316
"1135","7 - Howe Sound-Burrard Inlet",28,"1965",18049.7581273516
"1136","7 - Howe Sound-Burrard Inlet",28,"1966",35337.1566612811
"1137","7 - Howe Sound-Burrard Inlet",28,"1967",58651.9471754792
"1138","7 - Howe Sound-Burrard Inlet",28,"1968",162195.834972777
"1139","7 - Howe Sound-Burrard Inlet",28,"1969",91773.0859564128
"1140","7 - Howe Sound-Burrard Inlet",28,"1970",165755.116817557
"1141","7 - Howe Sound-Burrard Inlet",28,"1971",53480.8910652153
"1142","7 - Howe Sound-Burrard Inlet",28,"1972",453591.584125344
"1143","7 - Howe Sound-Burrard Inlet",28,"1973",345885.596313025
"1144","7 - Howe Sound-Burrard Inlet",28,"1974",193362.678535302
"1145","7 - Howe Sound-Burrard Inlet",28,"1975",90552.3864957293
"1146","7 - Howe Sound-Burrard Inlet",28,"1976",171281.14356568
"1147","7 - Howe Sound-Burrard Inlet",28,"1977",175059.932786467
"1148","7 - Howe Sound-Burrard Inlet",28,"1978",160331.353057496
"1149","7 - Howe Sound-Burrard Inlet",28,"1979",45382.760352959
"1150","7 - Howe Sound-Burrard Inlet",28,"1980",308644.650899444
"1151","7 - Howe Sound-Burrard Inlet",28,"1981",186315.394420487
"1152","7 - Howe Sound-Burrard Inlet",28,"1982",192064.684279546
"1153","7 - Howe Sound-Burrard Inlet",28,"1983",137315.311178467
"1154","7 - Howe Sound-Burrard Inlet",28,"1984",202376.431228345
"1155","7 - Howe Sound-Burrard Inlet",28,"1985",436472.156023684
"1156","7 - Howe Sound-Burrard Inlet",28,"1986",275983.769033055
"1157","7 - Howe Sound-Burrard Inlet",28,"1987",110969.150251619
"1158","7 - Howe Sound-Burrard Inlet",28,"1988",133518.844434776
"1159","7 - Howe Sound-Burrard Inlet",28,"1989",84282.097610074
"1160","7 - Howe Sound-Burrard Inlet",28,"1990",125916.986135068
"1161","7 - Howe Sound-Burrard Inlet",28,"1991",164151.799149299
"1162","7 - Howe Sound-Burrard Inlet",28,"1992",204123.654995922
"1163","7 - Howe Sound-Burrard Inlet",28,"1993",147618.533974951
"1164","7 - Howe Sound-Burrard Inlet",28,"1994",293340.041089142
"1165","7 - Howe Sound-Burrard Inlet",28,"1995",123132.389581041
"1166","7 - Howe Sound-Burrard Inlet",28,"1996",191272.452257543
"1167","7 - Howe Sound-Burrard Inlet",28,"1997",285566.170126749
"1168","7 - Howe Sound-Burrard Inlet",28,"1998",114841.853461362
"1169","7 - Howe Sound-Burrard Inlet",28,"1999",72771.5970382329
"1170","7 - Howe Sound-Burrard Inlet",28,"2000",332492.998876208
"1171","7 - Howe Sound-Burrard Inlet",28,"2001",569239.291635591
"1172","7 - Howe Sound-Burrard Inlet",28,"2002",590393.765655407
"1173","7 - Howe Sound-Burrard Inlet",28,"2003",672671.60601354
"1174","7 - Howe Sound-Burrard Inlet",28,"2004",1267675.34418598
"1175","7 - Howe Sound-Burrard Inlet",28,"2005",315543.97639977
"1176","7 - Howe Sound-Burrard Inlet",28,"2006",48887.5826142457
"1177","7 - Howe Sound-Burrard Inlet",28,"2007",628795.902571393
"1178","7 - Howe Sound-Burrard Inlet",28,"2008",459700.67060392
"1179","7 - Howe Sound-Burrard Inlet",28,"2009",713628.586792519
"1180","7 - Howe Sound-Burrard Inlet",28,"2010",231669.261662085
"1181","7 - Howe Sound-Burrard Inlet",28,"2011",232838.715751499
"1182","7 - Howe Sound-Burrard Inlet",28,"2012",928221.204179021
"1183","7 - Howe Sound-Burrard Inlet",28,"2013",1155611.5053222
"1184","7 - Howe Sound-Burrard Inlet",28,"2014",282160.535799477
"1185","7 - Howe Sound-Burrard Inlet",28,"2015",436180.040965488
"1186","7 - Howe Sound-Burrard Inlet",28,"2016",1356545.4832571
"1187","7 - Howe Sound-Burrard Inlet",28,"2017",241055.861823414
"1188","7 - Howe Sound-Burrard Inlet",28,"2018",114606.219846657
