"CU_Name","Year","Escape","SumRawEsc","EscAvg","GroupSum","Props","Present","PresentProps","inverse_prop","GroupCount","GroupEsc","ContrEsc","SiteEsc"
"3 - Upper Knight","1977",1180,1180,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,729826.911132804,729826.911132804,4345.14045887889,1180
"3 - Upper Knight","1978",8895.48395080496,6000,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,856880.608806499,856880.608806499,5101.57483227743,8895.48395080496
"3 - Upper Knight","1979",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.00598931721584,326173.385685051,328126.941559285,1953.55587423385,1953.55587423385
"3 - Upper Knight","1980",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.00598931721584,912141.414798879,917604.519077819,5463.10427893994,5463.10427893994
"3 - Upper Knight","1981",444.774197540248,300,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,730067.595423742,730067.595423742,4346.57341104113,444.774197540248
"3 - Upper Knight","1982",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.00598931721584,932016.981394343,937599.126746468,5582.14535212482,5582.14535212482
"3 - Upper Knight","1983",1037.80646092725,700,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,614474.592923703,614474.592923703,3658.37210705439,1037.80646092725
"3 - Upper Knight","1984",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.00598931721584,852547.267093903,857653.44311803,5106.17602412692,5106.17602412692
"3 - Upper Knight","1985",15.4566200998445,12,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,1296528.26312302,1296528.26312302,7719.08698657276,15.4566200998445
"3 - Upper Knight","1986",5890.04414542999,600,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,1027699.0096573,1027699.0096573,6118.56931869029,5890.04414542999
"3 - Upper Knight","1987",3435.85908483416,350,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,744161.785104809,744161.785104809,4430.4854083711,3435.85908483416
"3 - Upper Knight","1988",2945.022072715,300,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,946232.935886452,946232.935886452,5633.54810644386,2945.022072715
"3 - Upper Knight","1989",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.00598931721584,334904.947208261,336910.799174247,2005.85196598602,2005.85196598602
"3 - Upper Knight","1990",2699.60356665541,275,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,832381.019507733,832381.019507733,4955.71263527684,2699.60356665541
"3 - Upper Knight","1991",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.00598931721584,719588.319398654,723898.162108349,4309.84270969517,4309.84270969517
"3 - Upper Knight","1992",148.258065846749,100,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,1061152.75947439,1061152.75947439,6317.74153283328,148.258065846749
"3 - Upper Knight","1993",1114.90065516755,752,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,1002843.38512914,1002843.38512914,5970.58740939025,1114.90065516755
"3 - Upper Knight","1994",148.258065846749,100,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,951459.930888219,951459.930888219,5664.66785156984,148.258065846749
"3 - Upper Knight","1995",237.212905354799,160,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,489594.537552924,489594.537552924,2914.87885842045,237.212905354799
"3 - Upper Knight","1996",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.00598931721584,492468.280656109,495417.8294077,2949.54875159111,2949.54875159111
"3 - Upper Knight","1997",2223.87098770124,1500,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,668345.372362384,668345.372362384,3979.10035058687,2223.87098770124
"3 - Upper Knight","1998",14148.2672237553,9543,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,866172.900155552,866172.900155552,5156.89796503749,14148.2672237553
"3 - Upper Knight","1999",131.949678603607,89,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,362546.07166334,362546.07166334,2158.47563327975,131.949678603607
"3 - Upper Knight","2000",3716.82971077801,2507,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,470453.853598131,470453.853598131,2800.92175572401,3716.82971077801
"3 - Upper Knight","2001",515.938069146688,348,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,1252554.33745858,1252554.33745858,7457.28123424208,515.938069146688
"3 - Upper Knight","2002",3706.45164616873,2500,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,1332254.60722625,1332254.60722625,7931.78945183239,3706.45164616873
"3 - Upper Knight","2003",7578.95232608583,5112,3442.15554238016,578158.006837402,0.00595365886431148,1,0.00595365886431148,1,1261558.47393937,1261558.47393937,7510.88879121639,7578.95232608583
"3 - Upper Knight","2004",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.00598931721584,1886525.49578558,1897824.49541562,11298.9996300387,11298.9996300387
"3 - Upper Knight","2005",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.05540788323757,783724.927035187,827149.466282728,4924.56575204468,4924.56575204468
"3 - Upper Knight","2006",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.05540788323757,500786.287773899,528533.795933853,3146.70991924978,3146.70991924978
"3 - Upper Knight","2007",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.00598931721584,1186027.72516257,1193131.22143536,7103.49627278542,7103.49627278542
"3 - Upper Knight","2008",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.05540788323757,890869.950984278,940231.169208277,5597.81563505881,5597.81563505881
"3 - Upper Knight","2009",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.05540788323757,1166746.20884873,1231393.1465565,7331.29472244851,7331.29472244851
"3 - Upper Knight","2010",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.05540788323757,518549.583024868,547281.317774002,3258.32626883726,3258.32626883726
"3 - Upper Knight","2011",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.05540788323757,895576.411481223,945198.404718899,5627.38886078775,5627.38886078775
"3 - Upper Knight","2012",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.05540788323757,1780935.00942841,1879612.84848452,11190.5736968536,11190.5736968536
"3 - Upper Knight","2013",NA,0,3442.15554238016,578158.006837402,0.00595365886431148,0,0,1.05540788323757,1787987.93808044,1887056.56498379,11234.8910455729,11234.8910455729
"4 - Loughborough","1953",26668.8757282879,25000,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,655239.293121711,655239.293121711,30111.0812686915,26668.8757282879
"4 - Loughborough","1954",33390.8458125845,33025,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,815290.416454465,815290.416454465,37466.1230563377,33390.8458125845
"4 - Loughborough","1955",10655.2243509427,10300,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,373422.839837656,373422.839837656,17160.3955928336,10655.2243509427
"4 - Loughborough","1956",14986.0483104296,14800,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,355884.871798192,355884.871798192,16354.4500604647,14986.0483104296
"4 - Loughborough","1957",56772.5681240807,54475,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,825407.213109553,825407.213109553,37931.0336461909,56772.5681240807
"4 - Loughborough","1958",38391.5661408062,37600,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,895734.728911328,895734.728911328,41162.8873612565,38391.5661408062
"4 - Loughborough","1959",23926.820331525,22200,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,650525.772961875,650525.772961875,29894.4746181376,23926.820331525
"4 - Loughborough","1960",8612.66247239352,8050,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,333084.375514476,333084.375514476,15306.6685800614,8612.66247239352
"4 - Loughborough","1961",24605.9827733188,23550,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,398159.170081716,398159.170081716,18297.1370216321,24605.9827733188
"4 - Loughborough","1962",20672.9275487185,19825,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,434749.132555629,434749.132555629,19978.6041516348,20672.9275487185
"4 - Loughborough","1963",64797.2521742853,56925,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,338928.838779634,338928.838779634,15575.2469608094,64797.2521742853
"4 - Loughborough","1964",114419.423359902,110950,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,450639.505883077,450639.505883077,20708.8355765133,114419.423359902
"4 - Loughborough","1965",5534.03659795934,5025,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,184985.112069886,184985.112069886,8500.86647962928,5534.03659795934
"4 - Loughborough","1966",32350.5149147227,30600,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,452358.460716835,452358.460716835,20787.8289904307,32350.5149147227
"4 - Loughborough","1967",68830.7723265306,59550,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,408791.323897436,408791.323897436,18785.7305033831,68830.7723265306
"4 - Loughborough","1968",93211.045366681,80500,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,810143.817710594,810143.817710594,37229.6145705664,93211.045366681
"4 - Loughborough","1969",24073.0270860202,22175,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,510592.222416195,510592.222416195,23463.9223650466,24073.0270860202
"4 - Loughborough","1970",157852.31229401,142100,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,649984.555677688,649984.555677688,29869.6033416447,157852.31229401
"4 - Loughborough","1971",20036.4044678636,18525,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,251840.37101443,251840.37101443,11573.1549648448,20036.4044678636
"4 - Loughborough","1972",83621.8981119883,76700,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,1277014.1400009,1277014.1400009,58684.3264048464,83621.8981119883
"4 - Loughborough","1973",131865.737287106,121525,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,1038407.11020033,1038407.11020033,47719.3007401363,131865.737287106
"4 - Loughborough","1974",32442.8859681328,30150,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,680164.562527367,680164.562527367,31256.5052696577,32442.8859681328
"4 - Loughborough","1975",21070.1530137252,19400,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,326755.744120901,326755.744120901,15015.8405784261,21070.1530137252
"4 - Loughborough","1976",16598.3390833561,15450,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,459900.845142425,459900.845142425,21134.434196777,16598.3390833561
"4 - Loughborough","1977",34840.4581990128,32700,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,729826.911132804,729826.911132804,33538.7051171791,34840.4581990128
"4 - Loughborough","1978",20761.3529311234,19325,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,856880.608806499,856880.608806499,39377.3723892741,20761.3529311234
"4 - Loughborough","1979",13246.5353224285,12375,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.00598931721584,326173.385685051,328126.941559285,15078.8530349988,13246.5353224285
"4 - Loughborough","1980",17322.9890103056,16200,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.00598931721584,912141.414798879,917604.519077819,42167.8988676561,17322.9890103056
"4 - Loughborough","1981",22835.7388881353,19004,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,730067.595423742,730067.595423742,33549.7656019831,22835.7388881353
"4 - Loughborough","1982",51013.3741307143,39490,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.00598931721584,932016.981394343,937599.126746468,43086.7376228504,51013.3741307143
"4 - Loughborough","1983",17322.2794275808,14600,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,614474.592923703,614474.592923703,28237.766872804,17322.2794275808
"4 - Loughborough","1984",22845.390531862,18860,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.00598931721584,852547.267093903,857653.44311803,39412.8874705674,22845.390531862
"4 - Loughborough","1985",50711.0097181284,45002,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,1296528.26312302,1296528.26312302,59581.0848156829,50711.0097181284
"4 - Loughborough","1986",40612.2542216133,36880,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,1027699.0096573,1027699.0096573,47227.2171775824,40612.2542216133
"4 - Loughborough","1987",19338.6010499012,16883,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,744161.785104809,744161.785104809,34197.4546147727,19338.6010499012
"4 - Loughborough","1988",92171.1541435174,85660,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,946232.935886452,946232.935886452,43483.4985182995,92171.1541435174
"4 - Loughborough","1989",12597.8676314608,10915,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.00598931721584,334904.947208261,336910.799174247,15482.5093072542,12597.8676314608
"4 - Loughborough","1990",107922.986056746,62281,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,832381.019507733,832381.019507733,38251.5102314812,107922.986056746
"4 - Loughborough","1991",15785.3957932476,13541,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.00598931721584,719588.319398654,723898.162108349,33266.2534410189,15785.3957932476
"4 - Loughborough","1992",39196.5937980348,30060,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,1061152.75947439,1061152.75947439,48764.5617630785,39196.5937980348
"4 - Loughborough","1993",23741.0234715476,19679,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,1002843.38512914,1002843.38512914,46084.993660147,23741.0234715476
"4 - Loughborough","1994",17797.435919738,14205,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,951459.930888219,951459.930888219,43723.7015600606,17797.435919738
"4 - Loughborough","1995",28196.7558704199,13455,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,489594.537552924,489594.537552924,22498.9878716342,28196.7558704199
"4 - Loughborough","1996",15108.2895598453,6817,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.00598931721584,492468.280656109,495417.8294077,22766.5933344493,15108.2895598453
"4 - Loughborough","1997",8283.04179612433,6729,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,668345.372362384,668345.372362384,30713.3623303929,8283.04179612433
"4 - Loughborough","1998",46302.5661266817,39242,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,866172.900155552,866172.900155552,39804.3933920144,46302.5661266817
"4 - Loughborough","1999",7819.43644579214,6207,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,362546.07166334,362546.07166334,16660.5610226612,7819.43644579214
"4 - Loughborough","2000",4827.08274127219,3646,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,470453.853598131,470453.853598131,21619.3906067094,4827.08274127219
"4 - Loughborough","2001",49981.791121619,33819,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,1252554.33745858,1252554.33745858,57560.2926207017,49981.791121619
"4 - Loughborough","2002",48903.3048690502,39032,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,1332254.60722625,1332254.60722625,61222.8649439784,48903.3048690502
"4 - Loughborough","2003",14912.5198902125,11299,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1,1261558.47393937,1261558.47393937,57974.0716601663,14912.5198902125
"4 - Loughborough","2004",17312.5377117946,3172,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.00598931721584,1886525.49578558,1897824.49541562,87213.2489840752,17312.5377117946
"4 - Loughborough","2005",18068.1882203189,2643,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.05540788323757,783724.927035187,827149.466282728,38011.0977196352,18068.1882203189
"4 - Loughborough","2006",11258.9665530035,4057,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.05540788323757,500786.287773899,528533.795933853,24288.4153158655,11258.9665530035
"4 - Loughborough","2007",25801.792825461,6769,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.00598931721584,1186027.72516257,1193131.22143536,54829.5432676073,25801.792825461
"4 - Loughborough","2008",22726.0152901392,4992,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.05540788323757,890869.950984278,940231.169208277,43207.6913649444,22726.0152901392
"4 - Loughborough","2009",39790.3283035324,29509,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.05540788323757,1166746.20884873,1231393.1465565,56587.8443171831,39790.3283035324
"4 - Loughborough","2010",3781.43130197467,2961,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.05540788323757,518549.583024868,547281.317774002,25149.9450800923,3781.43130197467
"4 - Loughborough","2011",70549.8573253181,51822,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.05540788323757,895576.411481223,945198.404718899,43435.9573338983,70549.8573253181
"4 - Loughborough","2012",34184.7794203859,22962,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.05540788323757,1780935.00942841,1879612.84848452,86376.344991083,34184.7794203859
"4 - Loughborough","2013",17381.8393826809,4584,26568.8625709325,578158.006837402,0.0459543278078385,1,0.0459543278078385,1.05540788323757,1787987.93808044,1887056.56498379,86718.4159791987,17381.8393826809
"5 - Bute Inlet","1953",25500,25500,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,655239.293121711,655239.293121711,30498.3518054652,25500
"5 - Bute Inlet","1954",18000,18000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,815290.416454465,815290.416454465,37947.9896973057,18000
"5 - Bute Inlet","1955",7950,7950,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,373422.839837656,373422.839837656,17381.1022341257,7950
"5 - Bute Inlet","1956",4850,4850,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,355884.871798192,355884.871798192,16564.7911172019,4850
"5 - Bute Inlet","1957",89500,89500,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,825407.213109553,825407.213109553,38418.8796863068,89500
"5 - Bute Inlet","1958",20750,20750,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,895734.728911328,895734.728911328,41692.2995514499,20750
"5 - Bute Inlet","1959",16150,16150,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,650525.772961875,650525.772961875,30278.9592910268,16150
"5 - Bute Inlet","1960",5600,5600,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,333084.375514476,333084.375514476,15503.5337043763,5600
"5 - Bute Inlet","1961",8150,8150,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,398159.170081716,398159.170081716,18532.4637444608,8150
"5 - Bute Inlet","1962",8500,8500,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,434749.132555629,434749.132555629,20235.556888893,8500
"5 - Bute Inlet","1963",8150,8150,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,338928.838779634,338928.838779634,15775.5663780057,8150
"5 - Bute Inlet","1964",23446.1842477849,22900,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,450639.505883077,450639.505883077,20975.1801092157,23446.1842477849
"5 - Bute Inlet","1965",2662.01218533802,2600,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,184985.112069886,184985.112069886,8610.1994888039,2662.01218533802
"5 - Bute Inlet","1966",12150,12150,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,452358.460716835,452358.460716835,21055.189488702,12150
"5 - Bute Inlet","1967",11275,11275,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,408791.323897436,408791.323897436,19027.3412204082,11275
"5 - Bute Inlet","1968",19146.0107176235,18700,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,810143.817710594,810143.817710594,37708.4393822683,19146.0107176235
"5 - Bute Inlet","1969",7998.94149773577,7700,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,510592.222416195,510592.222416195,23765.7011596386,7998.94149773577
"5 - Bute Inlet","1970",11225,11225,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,649984.555677688,649984.555677688,30253.7681352008,11225
"5 - Bute Inlet","1971",5194.11785567258,5000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,251840.37101443,251840.37101443,11722.001892506,5194.11785567258
"5 - Bute Inlet","1972",155823.535670177,150000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,1277014.1400009,1277014.1400009,59439.0887590844,155823.535670177
"5 - Bute Inlet","1973",44150.0017732169,42500,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,1038407.11020033,1038407.11020033,48333.0375583924,44150.0017732169
"5 - Bute Inlet","1974",43718.4308899744,42700,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,680164.562527367,680164.562527367,31658.507557966,43718.4308899744
"5 - Bute Inlet","1975",7271.76499794161,7000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,326755.744120901,326755.744120901,15208.965248677,7271.76499794161
"5 - Bute Inlet","1976",15582.3535670177,15000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,459900.845142425,459900.845142425,21406.2525218235,15582.3535670177
"5 - Bute Inlet","1977",88300.0035464338,85000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,729826.911132804,729826.911132804,33970.059681219,88300.0035464338
"5 - Bute Inlet","1978",176600.007092868,170000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,856880.608806499,856880.608806499,39883.8203645512,176600.007092868
"5 - Bute Inlet","1979",36358.824989708,35000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1.00598931721584,326173.385685051,328126.941559285,15272.7881333996,36358.824989708
"5 - Bute Inlet","1980",148483.968145633,145025,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1.00598931721584,912141.414798879,917604.519077819,42710.236908704,148483.968145633
"5 - Bute Inlet","1981",131151.475855733,126250,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,730067.595423742,730067.595423742,33981.2624192967,131151.475855733
"5 - Bute Inlet","1982",207764.714226903,200000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1.00598931721584,932016.981394343,937599.126746468,43640.8932128849,207764.714226903
"5 - Bute Inlet","1983",85517.1414539839,83525,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,614474.592923703,614474.592923703,28600.9439715119,85517.1414539839
"5 - Bute Inlet","1984",109076.474969124,105000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1.00598931721584,852547.267093903,857653.44311803,39919.7922193649,109076.474969124
"5 - Bute Inlet","1985",79470.0031917904,76500,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,1296528.26312302,1296528.26312302,60347.3807348574,79470.0031917904
"5 - Bute Inlet","1986",274392.025257919,268000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,1027699.0096573,1027699.0096573,47834.6251143312,274392.025257919
"5 - Bute Inlet","1987",82586.473905194,79500,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,744161.785104809,744161.785104809,34637.2816168913,82586.473905194
"5 - Bute Inlet","1988",112712.357468095,108500,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,946232.935886452,946232.935886452,44042.7570072827,112712.357468095
"5 - Bute Inlet","1989",22854.1185649593,22000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1.00598931721584,334904.947208261,336910.799174247,15681.6359887746,22854.1185649593
"5 - Bute Inlet","1990",12465.8828536142,12000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,832381.019507733,832381.019507733,38743.478047833,12465.8828536142
"5 - Bute Inlet","1991",44934.1556099485,8500,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1.00598931721584,719588.319398654,723898.162108349,33694.1038961917,44934.1556099485
"5 - Bute Inlet","1992",197376.478515558,190000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,1061152.75947439,1061152.75947439,49391.7420971556,197376.478515558
"5 - Bute Inlet","1993",200492.949228961,193000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,1002843.38512914,1002843.38512914,46677.711008047,200492.949228961
"5 - Bute Inlet","1994",106479.416041288,102500,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,951459.930888219,951459.930888219,44286.0493954572,106479.416041288
"5 - Bute Inlet","1995",59212.9435546674,57000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,489594.537552924,489594.537552924,22788.3562617017,59212.9435546674
"5 - Bute Inlet","1996",24572.420172351,24000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1.00598931721584,492468.280656109,495417.8294077,23059.4035043155,24572.420172351
"5 - Bute Inlet","1997",27797.550319972,27150,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,668345.372362384,668345.372362384,31108.3790423362,27797.550319972
"5 - Bute Inlet","1998",20686.2217012129,16000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,866172.900155552,866172.900155552,40316.3334534597,20686.2217012129
"5 - Bute Inlet","1999",10392.0860312234,10150,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,362546.07166334,362546.07166334,16874.8390936685,10392.0860312234
"5 - Bute Inlet","2000",10343.1108506064,8000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,470453.853598131,470453.853598131,21897.4461481318,10343.1108506064
"5 - Bute Inlet","2001",51715.5542530322,40000,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,1252554.33745858,1252554.33745858,58300.5983314517,51715.5542530322
"5 - Bute Inlet","2002",58772.1416308584,45458,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,1332254.60722625,1332254.60722625,62010.2764473418,58772.1416308584
"5 - Bute Inlet","2003",34500.7391310541,26685,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1,1261558.47393937,1261558.47393937,58719.6991469525,34500.7391310541
"5 - Bute Inlet","2004",1247.5836145821,236,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1.00598931721584,1886525.49578558,1897824.49541562,88334.9331058261,1247.5836145821
"5 - Bute Inlet","2005",NA,0,26910.575230717,578158.006837402,0.0465453646104831,0,0,1.05540788323757,783724.927035187,827149.466282728,38499.973495496,38499.973495496
"5 - Bute Inlet","2006",NA,0,26910.575230717,578158.006837402,0.0465453646104831,0,0,1.05540788323757,500786.287773899,528533.795933853,24600.7982407038,24600.7982407038
"5 - Bute Inlet","2007",507.491639830007,96,26910.575230717,578158.006837402,0.0465453646104831,1,0.0465453646104831,1.00598931721584,1186027.72516257,1193131.22143536,55534.7277298598,507.491639830007
