"","CU_Name","Area","Year","AreaTot"
"509","5 - Bute Inlet",13,"1999",10392.0860312234
"510","5 - Bute Inlet",13,"2000",10343.1108506064
"511","5 - Bute Inlet",13,"2001",51715.5542530322
"512","5 - Bute Inlet",13,"2002",58772.1416308584
"513","5 - Bute Inlet",13,"2003",34500.7391310541
"514","5 - Bute Inlet",13,"2004",1247.5836145821
"515","5 - Bute Inlet",13,"2005",38034.3697782036
"516","5 - Bute Inlet",13,"2006",24064.5590470378
"517","5 - Bute Inlet",13,"2007",507.491639830007
"518","5 - Bute Inlet",13,"2008",41726.3143629292
"519","5 - Bute Inlet",13,"2009",54946.9882793519
"520","5 - Bute Inlet",13,"2010",24677.2243900802
"521","5 - Bute Inlet",13,"2011",42698.2661144721
"522","5 - Bute Inlet",13,"2012",81295.9671529545
"523","5 - Bute Inlet",13,"2013",82294.0688591384
"524","5 - Bute Inlet",13,"2014",38669.5269597744
"525","5 - Bute Inlet",13,"2015",41140.0864867493
"526","5 - Bute Inlet",13,"2016",111755.59875649
"527","5 - Bute Inlet",13,"2017",39532.4851748867
"528","5 - Bute Inlet",13,"2018",30794.7004524555
"529","6 - Georgia Strait",13,"1953",8699.88112671969
"530","6 - Georgia Strait",13,"1954",19675.0341947479
"531","6 - Georgia Strait",13,"1955",3965.40243873578
"532","6 - Georgia Strait",13,"1956",4046.44405191217
"533","6 - Georgia Strait",13,"1957",7877.82021308895
"534","6 - Georgia Strait",13,"1958",25019.5971072191
"535","6 - Georgia Strait",13,"1959",7942.52748363335
"536","6 - Georgia Strait",13,"1960",2596.33455645333
"537","6 - Georgia Strait",13,"1961",5522.89721141067
"538","6 - Georgia Strait",13,"1962",4396.9514657437
"539","6 - Georgia Strait",13,"1963",8691.65942259313
"540","6 - Georgia Strait",13,"1964",7248.9348832768
"541","6 - Georgia Strait",13,"1965",3111.75283201099
"542","6 - Georgia Strait",13,"1966",6542.80161524992
"543","6 - Georgia Strait",13,"1967",8433.0709908988
"544","6 - Georgia Strait",13,"1968",16822.0645538014
"545","6 - Georgia Strait",13,"1969",10682.5400538449
"546","6 - Georgia Strait",13,"1970",10040.2723170522
"547","6 - Georgia Strait",13,"1971",6545.68314152342
"548","6 - Georgia Strait",13,"1972",22316.946434826
"549","6 - Georgia Strait",13,"1973",18623.4492144267
"550","6 - Georgia Strait",13,"1974",10422.7623566296
"551","6 - Georgia Strait",13,"1975",13025.0460787746
"552","6 - Georgia Strait",13,"1976",11994.8830761992
"553","6 - Georgia Strait",13,"1977",16059.461323438
"554","6 - Georgia Strait",13,"1978",16210.2106211181
"555","6 - Georgia Strait",13,"1979",12212.0752770885
"556","6 - Georgia Strait",13,"1980",13751.4421072383
"557","6 - Georgia Strait",13,"1981",16711.0449626026
"558","6 - Georgia Strait",13,"1982",7225.64388359601
"559","6 - Georgia Strait",13,"1983",10865.1633806827
"560","6 - Georgia Strait",13,"1984",17500.4120517117
"561","6 - Georgia Strait",13,"1985",17950.8465117956
"562","6 - Georgia Strait",13,"1986",13822.7439374843
"563","6 - Georgia Strait",13,"1987",6039.61599166148
"564","6 - Georgia Strait",13,"1988",4641.81817443387
"565","6 - Georgia Strait",13,"1989",3373.97038791583
"566","6 - Georgia Strait",13,"1990",3912.42199152794
"567","6 - Georgia Strait",13,"1991",9113.76200106922
"568","6 - Georgia Strait",13,"1992",24440.6481361525
"569","6 - Georgia Strait",13,"1993",17301.9616227291
"570","6 - Georgia Strait",13,"1994",13303.4343930976
"571","6 - Georgia Strait",13,"1995",6537.56196518312
"572","6 - Georgia Strait",13,"1996",9941.02120677207
"573","6 - Georgia Strait",13,"1997",22516.0369562631
"574","6 - Georgia Strait",13,"1998",14625.5191017992
"575","6 - Georgia Strait",13,"1999",5839.01010860037
"576","6 - Georgia Strait",13,"2000",4929.50859098807
"577","6 - Georgia Strait",13,"2001",37687
"578","6 - Georgia Strait",13,"2002",44631.8970628459
"579","6 - Georgia Strait",13,"2003",22415.9455518481
"580","6 - Georgia Strait",13,"2004",49702.3159446055
"581","6 - Georgia Strait",13,"2005",55916.8917256181
"582","6 - Georgia Strait",13,"2006",15610.9636915047
"583","6 - Georgia Strait",13,"2007",7517.77900300376
"584","6 - Georgia Strait",13,"2008",21850.6772271253
"585","6 - Georgia Strait",13,"2009",13265.4420324279
"586","6 - Georgia Strait",13,"2010",3920.26932721049
"587","6 - Georgia Strait",13,"2011",23462.4125735862
"588","6 - Georgia Strait",13,"2012",18831.5499520873
"589","6 - Georgia Strait",13,"2013",33622.1838543853
"590","6 - Georgia Strait",13,"2014",23353.9140827944
"591","6 - Georgia Strait",13,"2015",23976.5974204577
"592","6 - Georgia Strait",13,"2016",48518.3197404376
"593","6 - Georgia Strait",13,"2017",29581.9049154378
"594","6 - Georgia Strait",13,"2018",8616.29983870569
"595","6 - Georgia Strait",14,"1953",55496.7569677418
"596","6 - Georgia Strait",14,"1954",65711.7171720256
"597","6 - Georgia Strait",14,"1955",20319.6385435071
"598","6 - Georgia Strait",14,"1956",18181.6097302321
"599","6 - Georgia Strait",14,"1957",44169.162443615
"600","6 - Georgia Strait",14,"1958",62027.5535308197
"601","6 - Georgia Strait",14,"1959",33209.4238615613
"602","6 - Georgia Strait",14,"1960",20891.1622775705
"603","6 - Georgia Strait",14,"1961",14019.0449749009
"604","6 - Georgia Strait",14,"1962",11479.9376376136
"605","6 - Georgia Strait",14,"1963",9262.54448562531
"606","6 - Georgia Strait",14,"1964",17485.4604759261
"607","6 - Georgia Strait",14,"1965",5008.91228585109
"608","6 - Georgia Strait",14,"1966",24689.5552255038
"609","6 - Georgia Strait",14,"1967",15747.6074621306
"610","6 - Georgia Strait",14,"1968",55120.5211266194
"611","6 - Georgia Strait",14,"1969",27972.5312530616
"612","6 - Georgia Strait",14,"1970",26708.9756116947
"613","6 - Georgia Strait",14,"1971",9795.25654603341
"614","6 - Georgia Strait",14,"1972",57986.5198566442
"615","6 - Georgia Strait",14,"1973",25800.5118054005
"616","6 - Georgia Strait",14,"1974",26200.3437991809
"617","6 - Georgia Strait",14,"1975",7345.1988275592
"618","6 - Georgia Strait",14,"1976",12851.7943744902
"619","6 - Georgia Strait",14,"1977",14909.91475271
"620","6 - Georgia Strait",14,"1978",33088.4657795793
"621","6 - Georgia Strait",14,"1979",13088.0729096291
"622","6 - Georgia Strait",14,"1980",33102.2887670512
"623","6 - Georgia Strait",14,"1981",39402.3496866404
"624","6 - Georgia Strait",14,"1982",11195.6389501483
"625","6 - Georgia Strait",14,"1983",28048.0489637118
"626","6 - Georgia Strait",14,"1984",11549.9468862993
"627","6 - Georgia Strait",14,"1985",16691.9358391691
"628","6 - Georgia Strait",14,"1986",13653.6904250392
"629","6 - Georgia Strait",14,"1987",8014.1041831792
"630","6 - Georgia Strait",14,"1988",8592.48847311392
"631","6 - Georgia Strait",14,"1989",8977.39200741798
"632","6 - Georgia Strait",14,"1990",13824.9425286378
"633","6 - Georgia Strait",14,"1991",6833.52236997816
"634","6 - Georgia Strait",14,"1992",14422.6562690758
"635","6 - Georgia Strait",14,"1993",15303.9354143706
"636","6 - Georgia Strait",14,"1994",23700.891453108
"637","6 - Georgia Strait",14,"1995",12020.4545248438
"638","6 - Georgia Strait",14,"1996",8046.68350972939
"639","6 - Georgia Strait",14,"1997",40363.5700495528
"640","6 - Georgia Strait",14,"1998",59706.5335542805
"641","6 - Georgia Strait",14,"1999",78607.0967431007
"642","6 - Georgia Strait",14,"2000",12069.4057038724
"643","6 - Georgia Strait",14,"2001",55214.7080213366
"644","6 - Georgia Strait",14,"2002",37855.8094155517
"645","6 - Georgia Strait",14,"2003",68447.5401637189
"646","6 - Georgia Strait",14,"2004",60503.8774920529
"647","6 - Georgia Strait",14,"2005",28025.7098767222
"648","6 - Georgia Strait",14,"2006",19931.0358641617
"649","6 - Georgia Strait",14,"2007",40729.5288786397
"650","6 - Georgia Strait",14,"2008",36927.3998447133
"651","6 - Georgia Strait",14,"2009",23531.7751685959
"652","6 - Georgia Strait",14,"2010",16539.1401008188
"653","6 - Georgia Strait",14,"2011",66663.7749410226
"654","6 - Georgia Strait",14,"2012",54305.497199133
"655","6 - Georgia Strait",14,"2013",44941.3968854445
"656","6 - Georgia Strait",14,"2014",22904.8592142461
"657","6 - Georgia Strait",14,"2015",30788.1013520485
"658","6 - Georgia Strait",14,"2016",53325.7073806479
"659","6 - Georgia Strait",14,"2017",30807.9348001198
"660","6 - Georgia Strait",14,"2018",27999.1184368858
"661","6 - Georgia Strait",15,"1953",84531.8647352585
"662","6 - Georgia Strait",15,"1954",73623.2341549567
"663","6 - Georgia Strait",15,"1955",23161.8288133551
"664","6 - Georgia Strait",15,"1956",44621.963518083
"665","6 - Georgia Strait",15,"1957",71408.5719872657
"666","6 - Georgia Strait",15,"1958",46002.7389538417
"667","6 - Georgia Strait",15,"1959",30147.9637113543
"668","6 - Georgia Strait",15,"1960",20924.9382996152
"669","6 - Georgia Strait",15,"1961",17706.3627193658
"670","6 - Georgia Strait",15,"1962",18105.4713768901
"671","6 - Georgia Strait",15,"1963",16001.3413691313
"672","6 - Georgia Strait",15,"1964",25023.2377581006
"673","6 - Georgia Strait",15,"1965",17344.5042952966
"674","6 - Georgia Strait",15,"1966",22309.2565001838
"675","6 - Georgia Strait",15,"1967",18454.0946814213
"676","6 - Georgia Strait",15,"1968",75692.8183242111
"677","6 - Georgia Strait",15,"1969",26268.6535418533
"678","6 - Georgia Strait",15,"1970",14414.5797585779
"679","6 - Georgia Strait",15,"1971",27270.3829197415
"680","6 - Georgia Strait",15,"1972",46011.5196955092
"681","6 - Georgia Strait",15,"1973",15763.5604805136
"682","6 - Georgia Strait",15,"1974",29721.3008912303
"683","6 - Georgia Strait",15,"1975",23240.9232238077
"684","6 - Georgia Strait",15,"1976",17519.8394070028
"685","6 - Georgia Strait",15,"1977",38178.5822153067
"686","6 - Georgia Strait",15,"1978",37060.646796002
"687","6 - Georgia Strait",15,"1979",28390.0280250941
"688","6 - Georgia Strait",15,"1980",35682.4761319541
"689","6 - Georgia Strait",15,"1981",39600.5237062318
"690","6 - Georgia Strait",15,"1982",26626.3452224045
"691","6 - Georgia Strait",15,"1983",46410.9083961925
"692","6 - Georgia Strait",15,"1984",67643.5701808612
"693","6 - Georgia Strait",15,"1985",83278.3902545722
"694","6 - Georgia Strait",15,"1986",36030.0687811045
"695","6 - Georgia Strait",15,"1987",33189.94814591
"696","6 - Georgia Strait",15,"1988",26021.421517546
"697","6 - Georgia Strait",15,"1989",12897.7896501414
"698","6 - Georgia Strait",15,"1990",37608.9444015834
"699","6 - Georgia Strait",15,"1991",39270.6284233233
"700","6 - Georgia Strait",15,"1992",34045.8303072038
"701","6 - Georgia Strait",15,"1993",73135.9509471022
"702","6 - Georgia Strait",15,"1994",58587.668890767
"703","6 - Georgia Strait",15,"1995",32434.8918339623
"704","6 - Georgia Strait",15,"1996",19536.0485207473
"705","6 - Georgia Strait",15,"1997",18812.6805994627
"706","6 - Georgia Strait",15,"1998",74264.2669403889
"707","6 - Georgia Strait",15,"1999",43410.3913734676
"708","6 - Georgia Strait",15,"2000",13461.2058231487
"709","6 - Georgia Strait",15,"2001",64032.2553584858
"710","6 - Georgia Strait",15,"2002",64652.7717503382
"711","6 - Georgia Strait",15,"2003",75971.6855751719
"712","6 - Georgia Strait",15,"2004",103530.151523201
"713","6 - Georgia Strait",15,"2005",54443.1889242101
"714","6 - Georgia Strait",15,"2006",39549.2831379369
"715","6 - Georgia Strait",15,"2007",30825.8620826573
"716","6 - Georgia Strait",15,"2008",27296.2233553307
"717","6 - Georgia Strait",15,"2009",27615.5964686685
"718","6 - Georgia Strait",15,"2010",19040.9404382052
"719","6 - Georgia Strait",15,"2011",61192.6901878689
"720","6 - Georgia Strait",15,"2012",65594.9979957146
"721","6 - Georgia Strait",15,"2013",60143.7264181505
"722","6 - Georgia Strait",15,"2014",30748.4866202703
"723","6 - Georgia Strait",15,"2015",30626.9408876662
"724","6 - Georgia Strait",15,"2016",79938.7275948905
"725","6 - Georgia Strait",15,"2017",32959.210545856
"726","6 - Georgia Strait",15,"2018",31367.7369437241
"727","6 - Georgia Strait",16,"1953",39608.9554322378
"728","6 - Georgia Strait",16,"1954",40054.7709709833
"729","6 - Georgia Strait",16,"1955",21190.529975436
"730","6 - Georgia Strait",16,"1956",17391.418170284
"731","6 - Georgia Strait",16,"1957",63285.6691052201
"732","6 - Georgia Strait",16,"1958",54903.3492260886
"733","6 - Georgia Strait",16,"1959",92142.8777006197
"734","6 - Georgia Strait",16,"1960",62918.5608927392
"735","6 - Georgia Strait",16,"1961",54143.5629857071
"736","6 - Georgia Strait",16,"1962",33857.687958934
"737","6 - Georgia Strait",16,"1963",15919.4253851443
"738","6 - Georgia Strait",16,"1964",28807.5633718776
"739","6 - Georgia Strait",16,"1965",10061.1097710701
"740","6 - Georgia Strait",16,"1966",18921.2012001472
"741","6 - Georgia Strait",16,"1967",14681.5855142188
"742","6 - Georgia Strait",16,"1968",69805.4030233662
"743","6 - Georgia Strait",16,"1969",71825.7830073062
"744","6 - Georgia Strait",16,"1970",51076.3145217584
"745","6 - Georgia Strait",16,"1971",36319.625699193
"746","6 - Georgia Strait",16,"1972",85975.9936886963
"747","6 - Georgia Strait",16,"1973",79533.7955645428
"748","6 - Georgia Strait",16,"1974",84393.8885446151
"749","6 - Georgia Strait",16,"1975",33802.7051931588
"750","6 - Georgia Strait",16,"1976",30321.9041907631
"751","6 - Georgia Strait",16,"1977",82329.3280723095
"752","6 - Georgia Strait",16,"1978",37932.3817329103
"753","6 - Georgia Strait",16,"1979",26589.4238310294
"754","6 - Georgia Strait",16,"1980",64438.1711234679
"755","6 - Georgia Strait",16,"1981",60737.7334040266
"756","6 - Georgia Strait",16,"1982",37248.749691582
"757","6 - Georgia Strait",16,"1983",41065.5305815101
"758","6 - Georgia Strait",16,"1984",77992.9440814663
"759","6 - Georgia Strait",16,"1985",107933.951034284
"760","6 - Georgia Strait",16,"1986",64211.9065694389
"761","6 - Georgia Strait",16,"1987",95249.0096905243
"762","6 - Georgia Strait",16,"1988",105405.622443426
"763","6 - Georgia Strait",16,"1989",53065.2840716899
"764","6 - Georgia Strait",16,"1990",142294.531223081
"765","6 - Georgia Strait",16,"1991",63447.5200412183
"766","6 - Georgia Strait",16,"1992",136373.664080175
"767","6 - Georgia Strait",16,"1993",134001.144209936
"768","6 - Georgia Strait",16,"1994",110913.117657862
"769","6 - Georgia Strait",16,"1995",37294.739327653
"770","6 - Georgia Strait",16,"1996",43601.4199738432
"771","6 - Georgia Strait",16,"1997",55422.3831007371
"772","6 - Georgia Strait",16,"1998",137113.770939257
"773","6 - Georgia Strait",16,"1999",20825.6001199224
"774","6 - Georgia Strait",16,"2000",8313.82591754672
"775","6 - Georgia Strait",16,"2001",84698.1228792078
"776","6 - Georgia Strait",16,"2002",92273.6914280566
"777","6 - Georgia Strait",16,"2003",58463.2882048023
"778","6 - Georgia Strait",16,"2004",74771.4855211906
"779","6 - Georgia Strait",16,"2005",54900.7137509794
"780","6 - Georgia Strait",16,"2006",53247.7451364326
"781","6 - Georgia Strait",16,"2007",46127.9458295206
"782","6 - Georgia Strait",16,"2008",25362.4991490872
"783","6 - Georgia Strait",16,"2009",50115.4559118971
"784","6 - Georgia Strait",16,"2010",9272.02406743747
"785","6 - Georgia Strait",16,"2011",57802.6403689464
"786","6 - Georgia Strait",16,"2012",99718.7750237775
"787","6 - Georgia Strait",16,"2013",79593.1196307996
"788","6 - Georgia Strait",16,"2014",51713.0029785287
"789","6 - Georgia Strait",16,"2015",40063.8452730126
"790","6 - Georgia Strait",16,"2016",161622.914962528
"791","6 - Georgia Strait",16,"2017",60504.7466460399
"792","6 - Georgia Strait",16,"2018",16741.5038756203
"793","6 - Georgia Strait",17,"1953",92001.5449587472
"794","6 - Georgia Strait",17,"1954",144448.273590791
"795","6 - Georgia Strait",17,"1955",39684.4249838016
"796","6 - Georgia Strait",17,"1956",52561.5146071386
"797","6 - Georgia Strait",17,"1957",119838.677403549
"798","6 - Georgia Strait",17,"1958",188002.588496607
"799","6 - Georgia Strait",17,"1959",29325.8054091289
"800","6 - Georgia Strait",17,"1960",15526.6545591467
"801","6 - Georgia Strait",17,"1961",18427.196056501
"802","6 - Georgia Strait",17,"1962",25226.6749947795
"803","6 - Georgia Strait",17,"1963",18696.1030946521
"804","6 - Georgia Strait",17,"1964",34196.2727821157
"805","6 - Georgia Strait",17,"1965",31687.2620775205
"806","6 - Georgia Strait",17,"1966",132443.667270549
"807","6 - Georgia Strait",17,"1967",43201.1956598805
"808","6 - Georgia Strait",17,"1968",62946.2075367767
"809","6 - Georgia Strait",17,"1969",59455.2390811659
"810","6 - Georgia Strait",17,"1970",62719.4227894534
"811","6 - Georgia Strait",17,"1971",37177.1866343792
"812","6 - Georgia Strait",17,"1972",134202.840491438
"813","6 - Georgia Strait",17,"1973",94216.0543542132
"814","6 - Georgia Strait",17,"1974",74840.3937749795
"815","6 - Georgia Strait",17,"1975",26083.9813417538
"816","6 - Georgia Strait",17,"1976",23461.9925981732
"817","6 - Georgia Strait",17,"1977",92997.3627985381
"818","6 - Georgia Strait",17,"1978",87723.6191207532
"819","6 - Georgia Strait",17,"1979",66571.8594033449
"820","6 - Georgia Strait",17,"1980",82578.5501190378
"821","6 - Georgia Strait",17,"1981",76072.8148076193
"822","6 - Georgia Strait",17,"1982",130917.128576356
"823","6 - Georgia Strait",17,"1983",99234.7136317945
"824","6 - Georgia Strait",17,"1984",126446.630924487
"825","6 - Georgia Strait",17,"1985",142168.572340375
"826","6 - Georgia Strait",17,"1986",46591.0661604927
"827","6 - Georgia Strait",17,"1987",90056.1663820573
"828","6 - Georgia Strait",17,"1988",79336.9980792537
"829","6 - Georgia Strait",17,"1989",41234.5898966271
"830","6 - Georgia Strait",17,"1990",86612.1378446969
"831","6 - Georgia Strait",17,"1991",86317.3646638344
"832","6 - Georgia Strait",17,"1992",126083.996493385
"833","6 - Georgia Strait",17,"1993",107863.741523043
"834","6 - Georgia Strait",17,"1994",63255.9466764825
"835","6 - Georgia Strait",17,"1995",35345.723443513
"836","6 - Georgia Strait",17,"1996",56937.274289459
"837","6 - Georgia Strait",17,"1997",41318.1943203635
"838","6 - Georgia Strait",17,"1998",75211.521596571
"839","6 - Georgia Strait",17,"1999",51868.1270661352
"840","6 - Georgia Strait",17,"2000",41832.8262934282
"841","6 - Georgia Strait",17,"2001",90559.1959883098
"842","6 - Georgia Strait",17,"2002",64868.5663201712
"843","6 - Georgia Strait",17,"2003",91326.1251183941
"844","6 - Georgia Strait",17,"2004",90268.5992345467
"845","6 - Georgia Strait",17,"2005",54295.8847089657
"846","6 - Georgia Strait",17,"2006",75784.802602129
"847","6 - Georgia Strait",17,"2007",53712.6743839489
"848","6 - Georgia Strait",17,"2008",63765.3439539432
"849","6 - Georgia Strait",17,"2009",86193.4449575265
"850","6 - Georgia Strait",17,"2010",33723.0752756164
"851","6 - Georgia Strait",17,"2011",93579.1725146378
"852","6 - Georgia Strait",17,"2012",103353.821574787
"853","6 - Georgia Strait",17,"2013",116569.961220706
"854","6 - Georgia Strait",17,"2014",93567.50118248
"855","6 - Georgia Strait",17,"2015",72150.5065155044
"856","6 - Georgia Strait",17,"2016",202464.67310929
"857","6 - Georgia Strait",17,"2017",139656.670142072
"858","6 - Georgia Strait",17,"2018",169415.012175811
"859","6 - Georgia Strait",18,"1953",31043.159436213
"860","6 - Georgia Strait",18,"1954",78558.9130784546
"861","6 - Georgia Strait",18,"1955",36520.0104207021
"862","6 - Georgia Strait",18,"1956",36523.8476971476
"863","6 - Georgia Strait",18,"1957",36547.2439125018
"864","6 - Georgia Strait",18,"1958",78562.2496474654
"865","6 - Georgia Strait",18,"1959",78537.0230807131
"866","6 - Georgia Strait",18,"1960",16519.0822387757
"867","6 - Georgia Strait",18,"1961",42521.4752429973
"868","6 - Georgia Strait",18,"1962",90025.6785194671
"869","6 - Georgia Strait",18,"1963",38514.900665054
"870","6 - Georgia Strait",18,"1964",38521.1306569707
"871","6 - Georgia Strait",18,"1965",38515.8703042476
"872","6 - Georgia Strait",18,"1966",82540.0728267211
"873","6 - Georgia Strait",18,"1967",78525.0757354767
"874","6 - Georgia Strait",18,"1968",103525
"875","6 - Georgia Strait",18,"1969",78538.1126067217
"876","6 - Georgia Strait",18,"1970",36528.1853526351
"877","6 - Georgia Strait",18,"1971",16518.4995945917
"878","6 - Georgia Strait",18,"1972",94100
"879","6 - Georgia Strait",18,"1973",80043.3343660182
"880","6 - Georgia Strait",18,"1974",80042.2149330754
"881","6 - Georgia Strait",18,"1975",55021.6104842293
"882","6 - Georgia Strait",18,"1976",44019.3810391166
"883","6 - Georgia Strait",18,"1977",82545.0774120036
"884","6 - Georgia Strait",18,"1978",157553.631542801
"885","6 - Georgia Strait",18,"1979",28024.6457745662
"886","6 - Georgia Strait",18,"1980",113549.749634116
"887","6 - Georgia Strait",18,"1981",72045.359647814
"888","6 - Georgia Strait",18,"1982",112045.999488347
"889","6 - Georgia Strait",18,"1983",75042.4401587743
"890","6 - Georgia Strait",18,"1984",82054.5433210187
"891","6 - Georgia Strait",18,"1985",198078.523458211
"892","6 - Georgia Strait",18,"1986",75039.2808869388
"893","6 - Georgia Strait",18,"1987",183063.160966914
"894","6 - Georgia Strait",18,"1988",172559.321484878
"895","6 - Georgia Strait",18,"1989",46024.2619006009
"896","6 - Georgia Strait",18,"1990",133061.236242754
"897","6 - Georgia Strait",18,"1991",155053.090029515
"898","6 - Georgia Strait",18,"1992",115062.979255888
"899","6 - Georgia Strait",18,"1993",188807.883850791
"900","6 - Georgia Strait",18,"1994",106695.832605081
"901","6 - Georgia Strait",18,"1995",55040
"902","6 - Georgia Strait",18,"1996",73849.4080054633
"903","6 - Georgia Strait",18,"1997",49317.2346514857
"904","6 - Georgia Strait",18,"1998",97933.4743194179
"905","6 - Georgia Strait",18,"1999",34248.9462503591
"906","6 - Georgia Strait",18,"2000",29415.0802541282
"907","6 - Georgia Strait",18,"2001",121188.579291693
"908","6 - Georgia Strait",18,"2002",86981.0442541433
"909","6 - Georgia Strait",18,"2003",183106.728012966
"910","6 - Georgia Strait",18,"2004",214125.731477642
"911","6 - Georgia Strait",18,"2005",139263.333950927
"912","6 - Georgia Strait",18,"2006",161133.135612993
"913","6 - Georgia Strait",18,"2007",287703.459544482
"914","6 - Georgia Strait",18,"2008",160827.520354012
"915","6 - Georgia Strait",18,"2009",140697.308322958
"916","6 - Georgia Strait",18,"2010",163975.154234605
"917","6 - Georgia Strait",18,"2011",134632.445777575
"918","6 - Georgia Strait",18,"2012",272119.389660788
"919","6 - Georgia Strait",18,"2013",137877.382786029
"920","6 - Georgia Strait",18,"2014",229714.584038359
"921","6 - Georgia Strait",18,"2015",122847.102903506
"922","6 - Georgia Strait",18,"2016",241725.552324502
"923","6 - Georgia Strait",18,"2017",236309.494670123
"924","6 - Georgia Strait",18,"2018",189127.420257489
"925","6 - Georgia Strait",19,"1953",7555.98982882584
"926","6 - Georgia Strait",19,"1954",15076.4266975592
"927","6 - Georgia Strait",19,"1955",3525.95909789728
"928","6 - Georgia Strait",19,"1956",3530.93711592056
"929","6 - Georgia Strait",19,"1957",7561.28853400645
"930","6 - Georgia Strait",19,"1958",7580.75515835885
"931","6 - Georgia Strait",19,"1959",3548.02926390193
"932","6 - Georgia Strait",19,"1960",2224.75498700659
"933","6 - Georgia Strait",19,"1961",7027.85938105123
"934","6 - Georgia Strait",19,"1962",7533.31220320785
"935","6 - Georgia Strait",19,"1963",3519.33031936859
"936","6 - Georgia Strait",19,"1964",5527.41235684653
"937","6 - Georgia Strait",19,"1965",12075
"938","6 - Georgia Strait",19,"1966",10000
"939","6 - Georgia Strait",19,"1967",7025
"940","6 - Georgia Strait",19,"1968",7200
"941","6 - Georgia Strait",19,"1969",8200
"942","6 - Georgia Strait",19,"1970",7575
"943","6 - Georgia Strait",19,"1971",3523.99913496153
"944","6 - Georgia Strait",19,"1972",3577.67952091625
"945","6 - Georgia Strait",19,"1973",7556.21676158286
"946","6 - Georgia Strait",19,"1974",7554.76454477126
"947","6 - Georgia Strait",19,"1975",1528.03482665687
"948","6 - Georgia Strait",19,"1976",3525.14261440419
"949","6 - Georgia Strait",19,"1977",7558.47797847818
"950","6 - Georgia Strait",19,"1978",28569.575072442
"951","6 - Georgia Strait",19,"1979",8031.97244496966
"952","6 - Georgia Strait",19,"1980",26064.5391539532
"953","6 - Georgia Strait",19,"1981",32058.8441170587
"954","6 - Georgia Strait",19,"1982",16059.674168724
"955","6 - Georgia Strait",19,"1983",14055.0567253332
"956","6 - Georgia Strait",19,"1984",21004
"957","6 - Georgia Strait",19,"1985",16601.8668307523
"958","6 - Georgia Strait",19,"1986",42050.9582684301
"959","6 - Georgia Strait",19,"1987",53081.9373939112
"960","6 - Georgia Strait",19,"1988",43576.9565146225
"961","6 - Georgia Strait",19,"1989",14531.4744533486
"962","6 - Georgia Strait",19,"1990",37433.4404897415
"963","6 - Georgia Strait",19,"1991",34068.8725786466
"964","6 - Georgia Strait",19,"1992",17081.7016640201
"965","6 - Georgia Strait",19,"1993",22097.6447602213
"966","6 - Georgia Strait",19,"1994",45006
"967","6 - Georgia Strait",19,"1995",22335.1423405013
"968","6 - Georgia Strait",19,"1996",27550
"969","6 - Georgia Strait",19,"1997",42047.5090820845
"970","6 - Georgia Strait",19,"1998",40510
"971","6 - Georgia Strait",19,"1999",32646.7576012139
"972","6 - Georgia Strait",19,"2000",10521.0745331993
"973","6 - Georgia Strait",19,"2001",62090.111359963
"974","6 - Georgia Strait",19,"2002",51077.3512369385
"975","6 - Georgia Strait",19,"2003",21491.1253761352
"976","6 - Georgia Strait",19,"2004",16470.5623750305
"977","6 - Georgia Strait",19,"2005",9574.30615726594
"978","6 - Georgia Strait",19,"2006",20787.4921950728
"979","6 - Georgia Strait",19,"2007",18269.7728514612
"980","6 - Georgia Strait",19,"2008",30778.1290467621
"981","6 - Georgia Strait",19,"2009",17192.6961262537
"982","6 - Georgia Strait",19,"2010",3741.74465232405
"983","6 - Georgia Strait",19,"2011",43083.9913792566
"984","6 - Georgia Strait",19,"2012",41914.6603505776
"985","6 - Georgia Strait",19,"2013",23086.6867927283
"986","6 - Georgia Strait",19,"2014",33584.8952711432
"987","6 - Georgia Strait",19,"2015",29061.1056060016
"988","6 - Georgia Strait",19,"2016",13402.0385567988
"989","6 - Georgia Strait",19,"2017",13924.0514568733
"990","6 - Georgia Strait",19,"2018",61067.1728148777
"991","6 - Georgia Strait",29,"1953",2182.9905594639
"992","6 - Georgia Strait",29,"1954",1185.32384983414
"993","6 - Georgia Strait",29,"1955",516.661421687747
"994","6 - Georgia Strait",29,"1956",577.385652964037
"995","6 - Georgia Strait",29,"1957",822.626685196564
"996","6 - Georgia Strait",29,"1958",1060.08982691607
"997","6 - Georgia Strait",29,"1959",610.883802664485
"998","6 - Georgia Strait",29,"1960",376.973104396268
"999","6 - Georgia Strait",29,"1961",414.841979329585
"1000","6 - Georgia Strait",29,"1962",431.358097230091
"1001","6 - Georgia Strait",29,"1963",260.80042870353
"1002","6 - Georgia Strait",29,"1964",409.388965486492
"1003","6 - Georgia Strait",29,"1965",276.144800026091
"1004","6 - Georgia Strait",29,"1966",709.145501959412
"1005","6 - Georgia Strait",29,"1967",504.520695443006
"1006","6 - Georgia Strait",29,"1968",1060.49668896006
"1007","6 - Georgia Strait",29,"1969",628.12536194898
"1008","6 - Georgia Strait",29,"1970",646.028295409235
"1009","6 - Georgia Strait",29,"1971",492.752861685087
"1010","6 - Georgia Strait",29,"1972",1347.57173869033
"1011","6 - Georgia Strait",29,"1973",885.758793157873
"1012","6 - Georgia Strait",29,"1974",918.043961849902
